"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 12 16:02:28 GMT 2022","Tue Jul 12 16:02:30 GMT 2022","2222","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 3 of 3",""
"passed","Tue Jul 12 16:04:00 GMT 2022","Tue Jul 12 16:04:04 GMT 2022","4032","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 16:02:15 GMT 2022","Tue Jul 12 16:02:17 GMT 2022","1840","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 2 of 3",""
"passed","Tue Jul 12 16:00:58 GMT 2022","Tue Jul 12 16:01:00 GMT 2022","1443","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 2 of 3",""
"passed","Tue Jul 12 16:01:53 GMT 2022","Tue Jul 12 16:01:54 GMT 2022","800","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 16:00:56 GMT 2022","Tue Jul 12 16:00:57 GMT 2022","1011","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 3 of 3",""
"passed","Tue Jul 12 16:02:20 GMT 2022","Tue Jul 12 16:02:22 GMT 2022","1573","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 2 of 3",""
"passed","Tue Jul 12 16:02:58 GMT 2022","Tue Jul 12 16:03:13 GMT 2022","14305","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 3 of 3",""
"passed","Tue Jul 12 16:01:45 GMT 2022","Tue Jul 12 16:01:46 GMT 2022","842","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 2 of 3",""
"passed","Tue Jul 12 16:05:01 GMT 2022","Tue Jul 12 16:05:06 GMT 2022","4186","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 1 of 3",""
"passed","Tue Jul 12 16:03:15 GMT 2022","Tue Jul 12 16:03:16 GMT 2022","1748","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 2 of 3",""
"passed","Tue Jul 12 16:04:56 GMT 2022","Tue Jul 12 16:04:58 GMT 2022","2039","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 16:02:13 GMT 2022","Tue Jul 12 16:02:15 GMT 2022","1866","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 1 of 3",""
"passed","Tue Jul 12 16:04:47 GMT 2022","Tue Jul 12 16:04:51 GMT 2022","4104","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 2 of 3",""
"passed","Tue Jul 12 16:04:59 GMT 2022","Tue Jul 12 16:05:01 GMT 2022","1942","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 3 of 3",""
"failed","Tue Jul 12 16:02:06 GMT 2022","Tue Jul 12 16:02:07 GMT 2022","1445","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 2 of 3",""
"passed","Tue Jul 12 16:01:36 GMT 2022","Tue Jul 12 16:01:40 GMT 2022","3862","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","repetition 2 of 3",""
"failed","Tue Jul 12 16:01:59 GMT 2022","Tue Jul 12 16:02:00 GMT 2022","1472","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","repetition 3 of 3",""
"passed","Tue Jul 12 16:02:44 GMT 2022","Tue Jul 12 16:02:58 GMT 2022","14302","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 2 of 3",""
"passed","Tue Jul 12 16:02:17 GMT 2022","Tue Jul 12 16:02:18 GMT 2022","1884","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 3 of 3",""
"passed","Tue Jul 12 16:00:25 GMT 2022","Tue Jul 12 16:00:36 GMT 2022","11442","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 2 of 3",""
"failed","Tue Jul 12 16:02:09 GMT 2022","Tue Jul 12 16:02:10 GMT 2022","1397","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 16:01:46 GMT 2022","Tue Jul 12 16:01:46 GMT 2022","847","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 3 of 3",""
"passed","Tue Jul 12 16:02:22 GMT 2022","Tue Jul 12 16:02:23 GMT 2022","1608","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 3 of 3",""
"passed","Tue Jul 12 16:05:22 GMT 2022","Tue Jul 12 16:05:26 GMT 2022","4053","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 16:01:52 GMT 2022","Tue Jul 12 16:01:52 GMT 2022","793","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 16:05:14 GMT 2022","Tue Jul 12 16:05:18 GMT 2022","4101","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 16:01:01 GMT 2022","Tue Jul 12 16:01:05 GMT 2022","3500","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 1 of 3",""
"passed","Tue Jul 12 16:00:57 GMT 2022","Tue Jul 12 16:00:58 GMT 2022","1442","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 1 of 3",""
"passed","Tue Jul 12 16:00:53 GMT 2022","Tue Jul 12 16:00:54 GMT 2022","1023","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 3 of 3",""
"failed","Tue Jul 12 16:01:48 GMT 2022","Tue Jul 12 16:01:49 GMT 2022","1447","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 2 of 3",""
"failed","Tue Jul 12 16:03:58 GMT 2022","Tue Jul 12 16:04:00 GMT 2022","2263","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 3 of 3",""
"failed","Tue Jul 12 16:02:00 GMT 2022","Tue Jul 12 16:02:01 GMT 2022","1449","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 16:00:54 GMT 2022","Tue Jul 12 16:00:55 GMT 2022","1078","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 1 of 3",""
"passed","Tue Jul 12 16:01:44 GMT 2022","Tue Jul 12 16:01:45 GMT 2022","852","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 1 of 3",""
"failed","Tue Jul 12 16:02:04 GMT 2022","Tue Jul 12 16:02:06 GMT 2022","1484","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 1 of 3",""
"passed","Tue Jul 12 16:00:48 GMT 2022","Tue Jul 12 16:00:49 GMT 2022","1050","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 16:00:11 GMT 2022","Tue Jul 12 16:00:12 GMT 2022","1238","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 16:01:55 GMT 2022","Tue Jul 12 16:01:56 GMT 2022","798","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 16:04:27 GMT 2022","Tue Jul 12 16:04:29 GMT 2022","1977","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 2 of 3",""
"failed","Tue Jul 12 16:01:56 GMT 2022","Tue Jul 12 16:01:57 GMT 2022","1410","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","repetition 1 of 3",""
"passed","Tue Jul 12 16:00:36 GMT 2022","Tue Jul 12 16:00:47 GMT 2022","11426","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 3 of 3",""
"passed","Tue Jul 12 16:00:55 GMT 2022","Tue Jul 12 16:00:56 GMT 2022","1046","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 2 of 3",""
"passed","Tue Jul 12 16:01:00 GMT 2022","Tue Jul 12 16:01:01 GMT 2022","1444","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 3 of 3",""
"failed","Tue Jul 12 16:03:56 GMT 2022","Tue Jul 12 16:03:58 GMT 2022","2176","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 2 of 3",""
"passed","Tue Jul 12 16:03:18 GMT 2022","Tue Jul 12 16:03:30 GMT 2022","11866","","requirements.DataSavingTests","","requirements.DataSavingTests","testDataSavingArticleTitlesIntoFile","repetition 1 of 3",""
"failed","Tue Jul 12 16:02:10 GMT 2022","Tue Jul 12 16:02:11 GMT 2022","1414","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 16:01:54 GMT 2022","Tue Jul 12 16:01:55 GMT 2022","804","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 16:00:09 GMT 2022","Tue Jul 12 16:00:11 GMT 2022","1790","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 16:04:51 GMT 2022","Tue Jul 12 16:04:55 GMT 2022","4055","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 3 of 3",""
"passed","Tue Jul 12 16:04:31 GMT 2022","Tue Jul 12 16:04:35 GMT 2022","4082","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 16:04:04 GMT 2022","Tue Jul 12 16:04:09 GMT 2022","4068","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 16:01:12 GMT 2022","Tue Jul 12 16:01:19 GMT 2022","6884","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","repetition 1 of 3",""
"passed","Tue Jul 12 16:01:40 GMT 2022","Tue Jul 12 16:01:44 GMT 2022","3933","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","repetition 3 of 3",""
"passed","Tue Jul 12 16:04:25 GMT 2022","Tue Jul 12 16:04:27 GMT 2022","2027","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 1 of 3",""
"passed","Tue Jul 12 16:01:05 GMT 2022","Tue Jul 12 16:01:08 GMT 2022","3551","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 2 of 3",""
